datetime,residential,office,commercial,industrial,367791,31991682,31991685
2022-01-14 08:00:00+00:00,167.4,580.3,765.8,829.7,183.4,160.4,160.4
2022-01-14 09:00:00+00:00,153.3,492.9,630.6,804.8,173.3,148.3,139.3
2022-01-14 10:00:00+00:00,182.4,515.1,716,801.9,200.4,170.4,202.4
2022-01-14 11:00:00+00:00,151.5,568.8,729.6,777,152.5,132.5,136.5
2022-01-14 12:00:00+00:00,149.4,479.8,661.8,788.5,148.4,155.4,132.4
2022-01-14 13:00:00+00:00,173.2,600,745.7,744.3,183.2,179.2,157.2
2022-01-14 14:00:00+00:00,169.5,599.6,733.4,855.7,179.5,171.5,167.5
2022-01-14 15:00:00+00:00,167.9,493.4,692.9,796.2,181.9,177.9,173.9
2022-01-14 16:00:00+00:00,168,471.1,690.7,865.6,163,184,177
2022-01-14 17:00:00+00:00,161.6,534.9,736.6,795.2,146.6,151.6,172.6
2022-01-14 18:00:00+00:00,152.8,482.6,755.2,723.9,152.8,165.8,169.8
2022-01-14 19:00:00+00:00,162.6,95.6,704.4,782,177.6,163.6,160.6
2022-01-14 20:00:00+00:00,155.1,83.9,778.4,799.9,155.1,153.1,138.1
2022-01-14 21:00:00+00:00,171.6,132,746.1,802.6,179.6,161.6,165.6
2022-01-14 22:00:00+00:00,160.4,135.9,574.8,827.1,174.4,165.4,145.4
2022-01-14 23:00:00+00:00,153.7,59.6,383.8,807,154.7,152.7,168.7
2022-01-15 00:00:00+00:00,158.8,110.9,300,786.5,175.8,154.8,140.8
2022-01-15 01:00:00+00:00,166.1,117.2,344.3,763.4,181.1,174.1,172.1
2022-01-15 02:00:00+00:00,156.4,110.9,344.3,783.7,173.4,167.4,143.4
2022-01-15 03:00:00+00:00,153.9,86.8,422.5,824.2,164.9,145.9,136.9
2022-01-15 04:00:00+00:00,164.5,95.1,376.7,834.3,167.5,151.5,171.5
2022-01-15 05:00:00+00:00,164.6,85,377.7,773,149.6,148.6,176.6
2022-01-15 06:00:00+00:00,157.1,91.6,639.2,840.3,158.1,155.1,164.1
2022-01-15 07:00:00+00:00,157.5,75.8,725.9,822.8,166.5,139.5,140.5
2022-01-15 08:00:00+00:00,164.6,482.8,741.1,764.5,169.6,168.6,165.6
2022-01-15 09:00:00+00:00,147.8,537.9,659.5,809.9,128.8,129.8,142.8
2022-01-15 10:00:00+00:00,148.2,522.4,635.5,814.8,143.2,167.2,166.2
2022-01-15 11:00:00+00:00,155.2,576.6,800,757.4,165.2,169.2,138.2
2022-01-15 12:00:00+00:00,160.3,521,693.5,745.7,176.3,149.3,171.3
2022-01-15 13:00:00+00:00,165.5,592.4,652.1,819,175.5,150.5,161.5
2022-01-15 14:00:00+00:00,177.2,527,749.5,781.8,169.2,196.2,188.2
2022-01-15 15:00:00+00:00,171.1,553.1,696.4,860.5,166.1,161.1,178.1
2022-01-15 16:00:00+00:00,160.9,483.8,624,868.8,156.9,141.9,174.9
2022-01-15 17:00:00+00:00,162.4,500.7,733.8,818.9,175.4,155.4,160.4
2022-01-15 18:00:00+00:00,152.6,545.5,640.3,838.1,152.6,163.6,144.6
2022-01-15 19:00:00+00:00,162.4,93.9,800,759,165.4,150.4,150.4
2022-01-15 20:00:00+00:00,159.8,109.2,734.6,746.7,170.8,179.8,176.8
2022-01-15 21:00:00+00:00,165.9,67,680.6,794.3,178.9,155.9,158.9
2022-01-15 22:00:00+00:00,154.5,80.4,707.7,748.5,155.5,134.5,134.5
2022-01-15 23:00:00+00:00,168,102.6,405.5,812.3,157,171,181
2022-01-16 00:00:00+00:00,178.1,101.7,425.1,768.7,166.1,174.1,197.1
2022-01-16 01:00:00+00:00,161.8,107.6,429.9,807.6,170.8,146.8,162.8
2022-01-16 02:00:00+00:00,166.9,108.9,408.9,793.1,161.9,183.9,161.9
2022-01-16 03:00:00+00:00,169.8,106.8,408.3,825.5,188.8,177.8,179.8
2022-01-16 04:00:00+00:00,158.9,103.9,400.3,813.1,174.9,174.9,142.9
2022-01-16 05:00:00+00:00,165.2,101.1,406.7,783.8,182.2,165.2,152.2
2022-01-16 06:00:00+00:00,163.1,113.3,733.5,745.3,164.1,161.1,170.1
2022-01-16 07:00:00+00:00,164,55.2,642.4,806.5,150,156,154
2022-01-16 08:00:00+00:00,155.4,549.7,790.5,730.3,148.4,147.4,167.4
2022-01-16 09:00:00+00:00,163.4,561,631.8,849.8,146.4,168.4,177.4
2022-01-16 10:00:00+00:00,168.1,600,655.4,821.2,176.1,183.1,174.1
2022-01-16 11:00:00+00:00,177.7,512.2,660.6,833.7,157.7,163.7,180.7
2022-01-16 12:00:00+00:00,172.8,513.7,752.1,761.2,152.8,171.8,182.8
2022-01-16 13:00:00+00:00,184.8,423.8,643.7,814.2,169.8,167.8,173.8
2022-01-16 14:00:00+00:00,155.6,473.4,574,773.3,142.6,144.6,167.6
2022-01-16 15:00:00+00:00,172,490.3,776.2,806,181,171,161
2022-01-16 16:00:00+00:00,165.2,552.5,668.9,760.1,154.2,155.2,151.2
2022-01-16 17:00:00+00:00,185.3,469.4,625.2,796.7,205.3,197.3,181.3
2022-01-16 18:00:00+00:00,155.3,539.8,647.2,744.9,140.3,150.3,164.3
2022-01-16 19:00:00+00:00,155.1,87.7,800,793.6,165.1,165.1,150.1
2022-01-16 20:00:00+00:00,157.5,92.1,654,734.2,137.5,139.5,137.5
2022-01-16 21:00:00+00:00,142.3,79.4,691.4,869.9,150.3,137.3,143.3
2022-01-16 22:00:00+00:00,158.3,82.2,668.7,806.4,145.3,177.3,171.3
2022-01-16 23:00:00+00:00,156,108.7,366.6,800.2,175,145,168
2022-01-17 00:00:00+00:00,165.1,102.6,385,827,185.1,153.1,159.1
2022-01-17 01:00:00+00:00,167.1,109.8,362.9,748,156.1,175.1,161.1
2022-01-17 02:00:00+00:00,182.5,104.3,445.4,768.8,165.5,171.5,193.5
2022-01-17 03:00:00+00:00,173.2,114.1,439,821.2,161.2,165.2,174.2
2022-01-17 04:00:00+00:00,158,117.6,398.3,806.5,178,149,158
2022-01-17 05:00:00+00:00,154.8,65.2,486.6,771.2,161.8,146.8,145.8
2022-01-17 06:00:00+00:00,168.8,82.9,639.9,825.9,156.8,164.8,162.8
2022-01-17 07:00:00+00:00,150.7,95.4,800,812.1,166.7,140.7,161.7
2022-01-17 08:00:00+00:00,182.2,528.8,774.1,820.2,162.2,168.2,165.2
2022-01-17 09:00:00+00:00,175.7,485.2,726.9,815.6,190.7,158.7,180.7
2022-01-17 10:00:00+00:00,159.3,476.9,622,772.7,153.3,163.3,176.3
2022-01-17 11:00:00+00:00,146.9,515.6,800,797,161.9,127.9,156.9
2022-01-17 12:00:00+00:00,177.6,528.7,695,725.7,194.6,176.6,181.6
2022-01-17 13:00:00+00:00,162.9,569.9,669.9,779.6,151.9,148.9,160.9
2022-01-17 14:00:00+00:00,176.5,559.6,780,790.2,159.5,177.5,168.5
2022-01-17 15:00:00+00:00,148.2,472.9,698.4,825.1,156.2,148.2,140.2
2022-01-17 16:00:00+00:00,158.2,494.9,618.4,820.5,175.2,170.2,162.2
2022-01-17 17:00:00+00:00,164.3,533.6,702.8,769.9,176.3,166.3,175.3
2022-01-17 18:00:00+00:00,164.7,553.4,645.3,769,183.7,177.7,155.7
2022-01-17 19:00:00+00:00,159.8,75.5,489.3,852.3,154.8,168.8,147.8
2022-01-17 20:00:00+00:00,170.6,96.3,638.3,788.2,150.6,159.6,185.6
2022-01-17 21:00:00+00:00,153.7,98.8,663.1,804.6,134.7,149.7,170.7
2022-01-17 22:00:00+00:00,163,81.8,619.1,831.4,180,172,175
2022-01-17 23:00:00+00:00,165.6,141.9,341.1,796.8,182.6,156.6,166.6
2022-01-18 00:00:00+00:00,169.6,90.4,397.2,793.9,179.6,177.6,165.6
2022-01-18 01:00:00+00:00,171.6,76.9,454.5,787.4,176.6,183.6,181.6
2022-01-18 02:00:00+00:00,153.3,98.1,436.3,779.6,159.3,136.3,168.3
2022-01-18 03:00:00+00:00,149.2,118.2,423.3,805.7,145.2,163.2,151.2
2022-01-18 04:00:00+00:00,177.4,100.3,449.3,727.1,184.4,167.4,193.4
2022-01-18 05:00:00+00:00,168,109.7,353.8,785.6,153,150,183
2022-01-18 06:00:00+00:00,157.2,82.6,786.6,821.6,151.2,138.2,156.2
2022-01-18 07:00:00+00:00,180.2,129.8,640.1,816.9,170.2,187.2,170.2
2022-01-18 08:00:00+00:00,165.9,473.3,800,856.4,148.9,145.9,184.9
2022-01-18 09:00:00+00:00,176.6,448.7,739.5,833.5,163.6,189.6,184.6
2022-01-18 10:00:00+00:00,165.5,477.1,755.3,816.3,168.5,178.5,178.5
2022-01-18 11:00:00+00:00,185.4,495.2,773.2,801.1,182.4,183.4,187.4
2022-01-18 12:00:00+00:00,182.4,480.6,707.9,781.7,197.4,175.4,163.4
2022-01-18 13:00:00+00:00,162.4,489.2,708.7,820.1,170.4,151.4,146.4
2022-01-18 14:00:00+00:00,174.7,516.7,789.7,812.9,175.7,155.7,194.7
2022-01-18 15:00:00+00:00,171.4,491.4,707.8,785,167.4,188.4,180.4
2022-01-18 16:00:00+00:00,178.7,496.7,649,765.3,180.7,180.7,170.7
2022-01-18 17:00:00+00:00,155.4,414.5,741,797.9,135.4,151.4,173.4
2022-01-18 18:00:00+00:00,171.9,519.6,552,846.2,169.9,181.9,153.9
2022-01-18 19:00:00+00:00,175.7,86.1,792.4,804.4,168.7,166.7,172.7
2022-01-18 20:00:00+00:00,147.6,105.7,793.8,801.1,130.6,141.6,141.6
2022-01-18 21:00:00+00:00,153.3,122.8,783.9,816.9,152.3,166.3,169.3
2022-01-18 22:00:00+00:00,144.8,109,781.2,819.3,124.8,163.8,124.8
2022-01-18 23:00:00+00:00,162.6,93.6,412.2,810,160.6,174.6,168.6
2022-01-19 00:00:00+00:00,172.5,110.3,399.4,798.3,173.5,185.5,182.5
2022-01-19 01:00:00+00:00,180.3,92.8,455.9,779.7,174.3,199.3,198.3
2022-01-19 02:00:00+00:00,166.1,108.2,454.4,840.2,146.1,176.1,167.1
2022-01-19 03:00:00+00:00,181.7,127.9,420.4,782.9,175.7,189.7,187.7
2022-01-19 04:00:00+00:00,151.6,58.5,403.5,862.9,135.6,169.6,150.6
2022-01-19 05:00:00+00:00,148.4,115.9,316,806.2,157.4,161.4,141.4
2022-01-19 06:00:00+00:00,164.9,69.2,606.2,802.1,184.9,145.9,151.9
2022-01-19 07:00:00+00:00,169.4,124.6,577.9,830.4,170.4,155.4,179.4
2022-01-19 08:00:00+00:00,165.2,476.2,700.4,773.9,171.2,169.2,148.2
2022-01-19 09:00:00+00:00,144.9,475.5,668.2,823,140.9,146.9,156.9
2022-01-19 10:00:00+00:00,164.7,485.9,693.7,804.6,149.7,162.7,165.7
2022-01-19 11:00:00+00:00,152.6,444,774.6,816.4,169.6,150.6,139.6
2022-01-19 12:00:00+00:00,172.4,414.8,715.7,772.7,165.4,158.4,156.4
2022-01-19 13:00:00+00:00,169.4,552.6,753.1,772.3,157.4,155.4,155.4
2022-01-19 14:00:00+00:00,156.4,407.9,731.2,726.7,166.4,166.4,150.4
2022-01-19 15:00:00+00:00,160.7,512.4,677.9,781.7,179.7,157.7,171.7
2022-01-19 16:00:00+00:00,155.2,544.3,629.9,779.6,171.2,156.2,136.2
2022-01-19 17:00:00+00:00,165.2,427.4,718.5,773.3,178.2,164.2,183.2
2022-01-19 18:00:00+00:00,175.4,453.8,705.9,795.4,160.4,160.4,189.4
2022-01-19 19:00:00+00:00,156.1,108.5,764.1,802.6,174.1,151.1,168.1
2022-01-19 20:00:00+00:00,171,129.8,689.4,820,152,190,153
2022-01-19 21:00:00+00:00,160.7,97,679.2,822.6,149.7,155.7,153.7
2022-01-19 22:00:00+00:00,158.1,102.6,683.9,826,146.1,138.1,142.1
2022-01-19 23:00:00+00:00,165,140.4,466.4,827.7,169,182,147
2022-01-20 00:00:00+00:00,155.7,76.2,386.9,811,151.7,152.7,171.7
2022-01-20 01:00:00+00:00,160.6,123.8,428.6,802.2,168.6,140.6,157.6
2022-01-20 02:00:00+00:00,154.2,121.4,379.7,837.2,159.2,164.2,158.2
2022-01-20 03:00:00+00:00,185.8,117.1,446.5,827.7,166.8,165.8,183.8
2022-01-20 04:00:00+00:00,166.6,125.8,404.5,740.7,153.6,159.6,166.6
2022-01-20 05:00:00+00:00,159.3,105.6,448,793.1,146.3,162.3,148.3
2022-01-20 06:00:00+00:00,168.4,88.3,651.3,727.9,150.4,184.4,175.4
2022-01-20 07:00:00+00:00,165.2,121.9,725.2,727.1,167.2,169.2,183.2
2022-01-20 08:00:00+00:00,164.2,509,564.9,779.6,170.2,183.2,148.2
2022-01-20 09:00:00+00:00,172.5,475.4,616.1,794.9,154.5,175.5,179.5
2022-01-20 10:00:00+00:00,174,468.6,732.8,783,162,183,181
2022-01-20 11:00:00+00:00,161.2,411.6,650.9,729,159.2,166.2,169.2
2022-01-20 12:00:00+00:00,160.7,501,641.2,831,175.7,150.7,161.7
2022-01-20 13:00:00+00:00,163.8,497.4,797.7,771.7,151.8,144.8,155.8
2022-01-20 14:00:00+00:00,143.6,532.7,800,819.6,160.6,129.6,132.6
2022-01-20 15:00:00+00:00,151.5,503.4,765.6,772.8,152.5,145.5,145.5
2022-01-20 16:00:00+00:00,180.3,493.4,623.6,780.1,182.3,168.3,183.3
2022-01-20 17:00:00+00:00,183.1,558.9,800,817.3,168.1,199.1,170.1
2022-01-20 18:00:00+00:00,164.2,434.4,590.7,786,167.2,181.2,146.2
2022-01-20 19:00:00+00:00,172.5,84.3,678.7,806.8,181.5,155.5,186.5
2022-01-20 20:00:00+00:00,169.9,115.7,703.8,811.1,157.9,171.9,169.9
2022-01-20 21:00:00+00:00,197.6,77,800,742.9,209.6,187.6,206.6
2022-01-20 22:00:00+00:00,178,120.6,763.9,819.1,186,198,158
2022-01-20 23:00:00+00:00,165.6,106.4,329.6,762.5,178.6,146.6,183.6
2022-01-21 00:00:00+00:00,157.4,84.4,369.2,755.6,166.4,140.4,147.4
2022-01-21 01:00:00+00:00,150.9,113.8,435.5,770.9,166.9,151.9,132.9
2022-01-21 02:00:00+00:00,169,88.2,464.7,832.6,150,150,166
2022-01-21 03:00:00+00:00,159.4,115,430.4,736,147.4,153.4,157.4
2022-01-21 04:00:00+00:00,152.8,94.5,369.7,826,165.8,170.8,168.8
2022-01-21 05:00:00+00:00,160.6,65.6,426.8,813.6,164.6,166.6,166.6
2022-01-21 06:00:00+00:00,156.3,80.4,734.2,803,166.3,155.3,151.3
2022-01-21 07:00:00+00:00,184,91.4,613.1,809.9,198,200,195
2022-01-21 08:00:00+00:00,176,416.2,772.2,788.4,196,196,190
2022-01-21 09:00:00+00:00,167.1,459.7,738.8,827.3,180.1,167.1,185.1
2022-01-21 10:00:00+00:00,182,583.9,751.8,782.9,199,198,175
2022-01-21 11:00:00+00:00,168.1,478.2,673.5,735,165.1,148.1,170.1
2022-01-21 12:00:00+00:00,158.7,434.3,712.5,796.9,153.7,161.7,152.7
2022-01-21 13:00:00+00:00,182.6,511,704.4,832.1,200.6,165.6,162.6
2022-01-21 14:00:00+00:00,172.8,476.2,689.6,819.7,181.8,189.8,189.8
2022-01-21 15:00:00+00:00,157,458.2,711.9,872.6,156,145,162
2022-01-21 16:00:00+00:00,165.5,445.2,788,789.9,158.5,161.5,165.5
2022-01-21 17:00:00+00:00,158.7,600,775.2,793.6,141.7,178.7,168.7
2022-01-21 18:00:00+00:00,153.7,487.4,617.3,790.7,164.7,167.7,172.7
2022-01-21 19:00:00+00:00,176.8,99.3,769,768.9,156.8,161.8,169.8
2022-01-21 20:00:00+00:00,186.7,142.3,783.4,781.1,204.7,186.7,191.7
2022-01-21 21:00:00+00:00,153.6,89.8,689.4,758.4,153.6,168.6,143.6
2022-01-21 22:00:00+00:00,173.3,103.9,735.6,708.2,160.3,154.3,172.3
2022-01-21 23:00:00+00:00,161.2,118.1,368.2,776.8,164.2,167.2,164.2
2022-01-22 00:00:00+00:00,162.8,105.6,421.3,800.9,175.8,173.8,173.8
2022-01-22 01:00:00+00:00,161.8,105.8,425.2,825.2,151.8,165.8,154.8
2022-01-22 02:00:00+00:00,159.1,92.8,446.3,777,158.1,178.1,175.1
2022-01-22 03:00:00+00:00,168.3,95.4,321.7,777.4,176.3,171.3,158.3
2022-01-22 04:00:00+00:00,159.5,80.8,336.7,841.2,166.5,141.5,140.5
2022-01-22 05:00:00+00:00,170.6,116.9,396.2,746.8,153.6,175.6,157.6
2022-01-22 06:00:00+00:00,167.4,65.2,780.1,793.5,152.4,156.4,186.4
2022-01-22 07:00:00+00:00,165.6,119.4,800,838.3,150.6,174.6,153.6
2022-01-22 08:00:00+00:00,158.9,551.7,693.6,771.7,178.9,170.9,148.9
2022-01-22 09:00:00+00:00,162.3,467.4,712.4,738.7,172.3,157.3,146.3
2022-01-22 10:00:00+00:00,175.6,406.7,722.4,868.3,156.6,183.6,192.6
2022-01-22 11:00:00+00:00,173.1,478.8,695.8,832,157.1,192.1,188.1
2022-01-22 12:00:00+00:00,158.3,519.9,738,833.2,171.3,174.3,158.3
2022-01-22 13:00:00+00:00,169.1,476.9,580.2,796.4,174.1,187.1,154.1
2022-01-22 14:00:00+00:00,175.7,484.6,714.3,825.6,158.7,193.7,174.7
2022-01-22 15:00:00+00:00,151.5,557.2,603.6,700.4,163.5,133.5,139.5
2022-01-22 16:00:00+00:00,173.7,505.3,632.6,782.5,173.7,191.7,159.7
2022-01-22 17:00:00+00:00,161.7,457.8,751.3,837.9,147.7,141.7,163.7
2022-01-22 18:00:00+00:00,174,535.1,686.1,744.2,192,178,158
2022-01-22 19:00:00+00:00,160.7,95.5,748.8,786.7,163.7,175.7,144.7
2022-01-22 20:00:00+00:00,150.3,62.8,684.5,812.8,136.3,159.3,165.3
2022-01-22 21:00:00+00:00,152.1,86,777.4,768.6,159.1,163.1,139.1
2022-01-22 22:00:00+00:00,168.9,81.5,683.3,800.3,177.9,183.9,159.9
2022-01-22 23:00:00+00:00,171.1,96.7,335.1,815.4,152.1,187.1,166.1
2022-01-23 00:00:00+00:00,159.5,92.6,405.1,812.1,165.5,168.5,160.5
2022-01-23 01:00:00+00:00,174.9,103.6,300,784,190.9,170.9,155.9
2022-01-23 02:00:00+00:00,152,98.6,432.5,766.8,159,152,135
2022-01-23 03:00:00+00:00,168,127.2,405.7,815.8,170,152,153
2022-01-23 04:00:00+00:00,156.5,108.5,418.4,813.6,144.5,159.5,163.5
2022-01-23 05:00:00+00:00,162.2,109.2,384.8,811.6,162.2,146.2,155.2
2022-01-23 06:00:00+00:00,169.2,123.3,627.1,804.6,184.2,173.2,163.2
2022-01-23 07:00:00+00:00,160.2,92.2,601.6,813.6,140.2,173.2,142.2
2022-01-23 08:00:00+00:00,164.9,464.5,800,835.1,182.9,164.9,171.9
2022-01-23 09:00:00+00:00,178.9,506.5,652.5,812.4,190.9,167.9,191.9
2022-01-23 10:00:00+00:00,163.1,446.8,543.8,803.9,180.1,176.1,154.1
2022-01-23 11:00:00+00:00,177.2,521.1,674.7,778.9,182.2,166.2,192.2
2022-01-23 12:00:00+00:00,157.6,542.3,621.3,855.4,148.6,174.6,171.6
2022-01-23 13:00:00+00:00,174.3,526.7,638.1,755.1,158.3,161.3,187.3
2022-01-23 14:00:00+00:00,183.4,411.6,749.7,791.9,182.4,170.4,180.4
2022-01-23 15:00:00+00:00,144.3,549.8,668.6,779.6,133.3,152.3,134.3
2022-01-23 16:00:00+00:00,161.1,546.9,619.3,726.9,166.1,181.1,165.1
2022-01-23 17:00:00+00:00,174.9,541.5,731.2,814.2,168.9,156.9,188.9
2022-01-23 18:00:00+00:00,167.1,518.6,780.5,791.9,184.1,187.1,180.1
2022-01-23 19:00:00+00:00,172.9,102.6,737.6,801.3,168.9,181.9,183.9
2022-01-23 20:00:00+00:00,163.1,96.5,528.3,792.8,159.1,159.1,155.1
2022-01-23 21:00:00+00:00,170.1,124.2,622,830.1,163.1,151.1,160.1
2022-01-23 22:00:00+00:00,167.7,92.5,703.3,835.3,157.7,152.7,182.7
2022-01-23 23:00:00+00:00,181,107.4,307.2,755.9,172,199,184
2022-01-24 00:00:00+00:00,171.9,83.9,377.9,870.6,184.9,174.9,151.9
2022-01-24 01:00:00+00:00,172.7,86.8,431,790.4,160.7,186.7,185.7
2022-01-24 02:00:00+00:00,165.3,95.3,384.6,823.5,177.3,178.3,171.3
2022-01-24 03:00:00+00:00,164.5,83.9,406.7,807.2,154.5,163.5,167.5
2022-01-24 04:00:00+00:00,165.1,116,300,804.2,183.1,176.1,148.1
2022-01-24 05:00:00+00:00,173.4,73,357.3,822.3,167.4,172.4,192.4
2022-01-24 06:00:00+00:00,165.3,102,700.4,852.7,184.3,157.3,166.3
2022-01-24 07:00:00+00:00,172.4,102.7,703.2,831.1,191.4,173.4,184.4
2022-01-24 08:00:00+00:00,190.3,479.7,695.7,790.3,193.3,200.3,196.3
2022-01-24 09:00:00+00:00,178.3,504.8,621.6,796.6,164.3,180.3,163.3
2022-01-24 10:00:00+00:00,166.4,419.3,594,777.5,165.4,177.4,162.4
2022-01-24 11:00:00+00:00,181.7,427.7,727,828.6,161.7,196.7,163.7
2022-01-24 12:00:00+00:00,165.6,518.1,713.1,823.6,163.6,183.6,169.6
2022-01-24 13:00:00+00:00,149.4,460.1,765.7,786.3,155.4,136.4,147.4
2022-01-24 14:00:00+00:00,159.7,553.7,751.5,853.1,143.7,157.7,175.7
2022-01-24 15:00:00+00:00,151.1,511.3,643.4,843,154.1,169.1,146.1
2022-01-24 16:00:00+00:00,166.3,530.3,779.3,872.9,166.3,157.3,158.3
2022-01-24 17:00:00+00:00,170.1,570.5,753.6,768.4,157.1,186.1,187.1
2022-01-24 18:00:00+00:00,186.7,484.5,748.4,796,172.7,168.7,177.7
2022-01-24 19:00:00+00:00,173.2,90.3,800,792.1,155.2,183.2,159.2
2022-01-24 20:00:00+00:00,167.8,86.6,800,900,172.8,154.8,169.8
2022-01-24 21:00:00+00:00,178.3,93.4,748.3,800.4,183.3,161.3,180.3
2022-01-24 22:00:00+00:00,147.9,128.5,739.6,850.6,167.9,162.9,147.9
2022-01-24 23:00:00+00:00,172.4,111.5,395.4,841.4,175.4,168.4,177.4
2022-01-25 00:00:00+00:00,177.8,77.4,353.2,796.6,182.8,181.8,183.8
2022-01-25 01:00:00+00:00,155.4,88,407.3,802.2,145.4,142.4,145.4
2022-01-25 02:00:00+00:00,181.6,107.5,437.3,820.9,190.6,161.6,177.6
2022-01-25 03:00:00+00:00,173.6,81.9,425.6,850.3,193.6,162.6,176.6
2022-01-25 04:00:00+00:00,166.1,85.5,345.8,793.1,169.1,185.1,166.1
2022-01-25 05:00:00+00:00,176.6,126.9,437.9,779.7,185.6,194.6,196.6
2022-01-25 06:00:00+00:00,193,87.7,640.1,837.3,190,190,180
2022-01-25 07:00:00+00:00,172.2,119.1,701.8,754.1,190.2,180.2,181.2
2022-01-25 08:00:00+00:00,172.9,491.9,791.4,810.1,157.9,168.9,163.9
2022-01-25 09:00:00+00:00,165.8,516.5,705.8,842.4,174.8,170.8,179.8
2022-01-25 10:00:00+00:00,161.9,537.5,706.1,817.2,142.9,154.9,170.9
2022-01-25 11:00:00+00:00,178.8,530.5,723,777.3,164.8,181.8,192.8
2022-01-25 12:00:00+00:00,161.9,483.4,732.1,760,167.9,154.9,170.9
2022-01-25 13:00:00+00:00,171.3,516.2,676.8,847.5,155.3,165.3,190.3
2022-01-25 14:00:00+00:00,165.8,524,724.5,793,176.8,167.8,174.8
2022-01-25 15:00:00+00:00,175.4,449.6,626.6,763.9,186.4,195.4,185.4
2022-01-25 16:00:00+00:00,174,508.4,644.1,845.6,168,184,179
2022-01-25 17:00:00+00:00,181,391.9,653,832,187,162,185
2022-01-25 18:00:00+00:00,165.6,524.1,732.9,757.9,150.6,148.6,155.6
2022-01-25 19:00:00+00:00,168,60.7,711.2,900,158,182,152
2022-01-25 20:00:00+00:00,161,108.9,690.6,778.4,160,179,141
2022-01-25 21:00:00+00:00,166.4,134.5,748.4,831.4,180.4,170.4,154.4
2022-01-25 22:00:00+00:00,174.6,50,726.5,879.5,182.6,189.6,179.6
2022-01-25 23:00:00+00:00,178.4,113.8,403.2,835.5,181.4,188.4,181.4
2022-01-26 00:00:00+00:00,161.7,96.8,300,810.4,151.7,158.7,149.7
2022-01-26 01:00:00+00:00,179.6,83,440.5,742.7,165.6,159.6,177.6
2022-01-26 02:00:00+00:00,184.5,116,383.1,881.6,167.5,196.5,181.5
2022-01-26 03:00:00+00:00,175.1,134.2,339.7,834.6,156.1,175.1,161.1
2022-01-26 04:00:00+00:00,189.8,115.5,416.6,743.4,201.8,195.8,178.8
2022-01-26 05:00:00+00:00,163.3,92.6,381.5,861.8,154.3,160.3,160.3
2022-01-26 06:00:00+00:00,158.6,81.1,691.1,802.4,174.6,149.6,149.6
2022-01-26 07:00:00+00:00,153.3,102.9,773.1,788.9,152.3,145.3,149.3
2022-01-26 08:00:00+00:00,186.1,518.5,765,777.1,184.1,179.1,177.1
2022-01-26 09:00:00+00:00,177.7,424.7,696.2,806.8,164.7,166.7,194.7
2022-01-26 10:00:00+00:00,170.7,497.5,788.6,832.3,152.7,166.7,158.7
2022-01-26 11:00:00+00:00,174.1,470.5,559.1,780.2,167.1,167.1,181.1
2022-01-26 12:00:00+00:00,160,516.6,800,805.1,179,175,179
2022-01-26 13:00:00+00:00,195.8,459.5,748.5,900,179.8,183.8,203.8
2022-01-26 14:00:00+00:00,172.6,448.7,707.2,819,177.6,167.6,156.6
2022-01-26 15:00:00+00:00,172.5,396.8,637.6,838.6,173.5,154.5,185.5
2022-01-26 16:00:00+00:00,178.7,561.1,669.3,761.7,185.7,181.7,171.7
2022-01-26 17:00:00+00:00,176.3,480,742.7,745.7,165.3,157.3,156.3
2022-01-26 18:00:00+00:00,173.7,507.9,744.2,858.6,179.7,167.7,188.7
2022-01-26 19:00:00+00:00,163.6,128.2,746.8,847.2,144.6,163.6,158.6
2022-01-26 20:00:00+00:00,176.3,89.3,649,868.6,173.3,169.3,188.3
2022-01-26 21:00:00+00:00,190.4,135.7,634.9,796.8,183.4,204.4,195.4
2022-01-26 22:00:00+00:00,185.1,99.9,713.7,850.2,198.1,201.1,196.1
2022-01-26 23:00:00+00:00,187.6,151.8,391.8,700,183.6,168.6,193.6
2022-01-27 00:00:00+00:00,166.6,102.9,407.8,821.6,174.6,151.6,155.6
2022-01-27 01:00:00+00:00,161.8,111.5,320.7,841.3,146.8,165.8,171.8
2022-01-27 02:00:00+00:00,170.5,128,379.1,772.5,177.5,159.5,167.5
2022-01-27 03:00:00+00:00,172.3,125.6,424,842.2,191.3,152.3,171.3
2022-01-27 04:00:00+00:00,182.7,110.2,493.8,792.8,166.7,164.7,178.7
2022-01-27 05:00:00+00:00,154.9,97.2,389.7,796.8,149.9,169.9,150.9
2022-01-27 06:00:00+00:00,187.2,110.3,605.6,789.7,198.2,194.2,198.2
2022-01-27 07:00:00+00:00,170.3,83.7,621.7,863.3,185.3,156.3,187.3
2022-01-27 08:00:00+00:00,167.7,498.4,678.1,781.8,177.7,174.7,175.7
2022-01-27 09:00:00+00:00,161.8,508.5,800,776.9,170.8,171.8,148.8
2022-01-27 10:00:00+00:00,155.4,535.1,681.7,765.7,145.4,154.4,165.4
2022-01-27 11:00:00+00:00,180.3,531.8,691.5,785.3,198.3,169.3,175.3
2022-01-27 12:00:00+00:00,172.8,476.2,743.3,807.8,173.8,186.8,192.8
2022-01-27 13:00:00+00:00,159.2,473.4,768.4,825.5,159.2,142.2,149.2
2022-01-27 14:00:00+00:00,159.2,532,711.9,769.9,168.2,166.2,157.2
2022-01-27 15:00:00+00:00,168.8,535.8,781.5,814.9,153.8,159.8,185.8
